word,hiragana,katakana,combined_rank,small_talk_rank,consultation_rank,meeting_rank,class_rank,outdoors_rank,school_rank,transportation_rank,public_commercial_rank,home_rank,indoors_rank,workplace_rank,male_rank,female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
カト,カト,カト,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1
過渡,かと,カト,2,2,3,3,4,3,3,3,2,3,2,3,2,2,2,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,4,2,3,4,2,3,3,3,1,1,1,1,1,1,1,1,1,1
可動,かどう,カドウ,2,1,2,4,4,3,3,3,3,2,2,2,2,2,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,3,2,2,1,1,1,1,2,3,2
角川,かどかわ,カドカワ,2,1,2,4,4,3,3,3,2,2,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,4,2,1
角っちょ,かどっちょ,カドッチョ,2,1,3,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カドバヤシ,かどばやし,カドバヤシ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
金網,かなあみ,カナアミ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,1,3,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,1
金縛り,かなしばり,カナシバリ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1
カナマチ,かなまち,カナマチ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
化膿,かのう,カノウ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,3,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1
科博,かはく,カハク,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
庇う,かばう,カバウ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,4,1,2,2,4,4,4,4,4,3,4,3,3,2,2,2,3,1,1,1,2,1,3,4,2,4,2,2,1,2,2,2,2,2,2,4,2,2,4,3,3,3,4,2,2,1
過払い,かばらい,カバライ,2,2,3,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,4,2,2,2,2,1,1,1,1,1,1,1,1,1
カバラン,かばらん,カバラン,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
かぱ,かぱ,カパ,2,2,2,3,4,3,3,4,2,3,2,2,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
かぱかぱ,かぱかぱ,カパカパ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カフェテリア,カフェテリア,カフェテリア,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カフカ,カフカ,カフカ,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カブ,カブ,カブ,2,2,3,3,4,4,3,3,2,2,3,2,2,2,2,3,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2
株価,かぶか,カブカ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,2,1,3,3,2,2,3,1,3,2,1,1,2,1,1,1,1,2,2,4,2,1,2,1,2,1,2,3,2,2,5,2,2,2,2,2,3,3,1,2,1,2,2,2,2,4
被す,かぶす,カブス,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
兜蝦,かぶとえび,カブトエビ,2,1,3,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
壁掛け,かべかけ,カベカケ,2,1,3,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1
かま,かま,カマ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,3,1,1,1,1,3,2,1,1,3,1,1,4,1,1,2,2,4,4,2,1,1,2,2,3,3,4,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,1,2,2,2
カマザワ,かまざわ,カマザワ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カマンベール,カマンベール,カマンベール,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2
カミクイシキ,かみくいしき,カミクイシキ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
噛み砕く,かみくだく,カミクダク,2,2,2,3,4,3,4,3,2,2,2,2,2,2,1,1,1,1,2,1,1,1,3,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,3,1,1,1,3,1,1,1
噛み応え,かみごたえ,カミゴタエ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
紙塵,かみごみ,カミゴミ,2,2,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
紙皿,かみざら,カミザラ,2,1,3,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
カミタカダ,かみたかだ,カミタカダ,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
神頼み,かみだのみ,カミダノミ,2,2,2,3,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1
カミユギ,かみゆぎ,カミユギ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カミング,カミング,カミング,2,2,2,3,4,3,3,3,2,3,3,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2
カムイ,カムイ,カムイ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1
カメハメハ,カメハメハ,カメハメハ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
カメヤマ,かめやま,カメヤマ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カモガワ,かもがわ,カモガワ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
カモメジマ,かもめじま,カモメジマ,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
蚊帳,かや,カヤ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,2,4,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,1,3,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
痒み,かゆみ,カユミ,2,1,3,3,4,3,3,3,2,2,2,3,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,1
歌謡,かよう,カヨウ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,3,1,1,2,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,3,4,1,2,1,2,1,4,2,1
からかう,からかう,カラカウ,2,2,2,3,4,3,3,4,2,3,2,2,2,2,1,3,1,2,2,2,4,4,4,4,4,3,4,4,3,3,4,4,1,1,1,4,1,3,3,4,5,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2
カラザ,カラザ,カラザ,2,1,3,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カラシマ,からしま,カラシマ,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カラフル,カラフル,カラフル,2,2,3,3,4,3,3,3,2,2,3,3,2,2,2,2,1,2,3,1,2,2,3,1,1,1,1,2,2,2,3,2,2,2,2,2,2,1,2,2,4,1,2,2,2,2,2,3,2,2,2,3,1,2,2,3,2,2,2,2,3
カラヤン,カラヤン,カラヤン,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,4,1,1,1,1,1,1,1,1,1,1
かり,かり,カリ,2,2,2,3,4,4,3,3,2,3,2,2,2,2,2,1,1,1,1,1,1,2,3,2,1,2,1,1,1,1,3,1,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,2,1,1,2
カリスマ,カリスマ,カリスマ,2,1,3,3,4,3,3,3,2,3,2,2,2,2,2,3,1,1,2,2,2,3,1,1,1,1,1,2,2,3,3,2,2,2,3,2,1,1,2,2,4,1,2,3,3,2,2,2,2,2,2,3,1,3,2,1,2,3,2,3,2
仮入,かりにゅう,カリニュウ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カリノ,かりの,カリノ,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
仮払い,かりばらい,カリバライ,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カリビアン,カリビアン,カリビアン,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1
カリメロ,かりめろ,カリメロ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
駆る,かる,カル,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,2,1,3,3,4,2,2,4,2,3,2,2,3,2,2,2,3,1,1,2,2,1,5,2,2,4,3,2,1,3,2,2,3,2,2,4,3,3,3,2,3,3,4,3,2,2
軽石,かるいし,カルイシ,2,1,3,3,4,3,3,3,2,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
カルタ,カルタ,カルタ,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,4,1,1,1,1,1,1,1,1,3,1,3,3,2,4,3,3,3,3,3,3,2,2,1,2,1,1,1,1,2,2
カルーア,カルーア,カルーア,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カレン,カレン,カレン,2,2,2,3,4,3,3,3,2,3,2,2,2,2,2,3,1,1,2,1,4,1,1,1,1,1,2,1,2,2,2,4,4,4,2,1,3,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,1,1,4,1,3,1,2,1,1
河鵜,かわう,カワウ,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
川上,かわかみ,カワカミ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,3,3,3,1,1,3,2,1,1,1,3,1,1,2,1,1,2,1,1,1,2,1,2,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,3,3,4
カワクボ,かわくぼ,カワクボ,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
躱す,かわす,カワス,2,2,2,3,4,3,3,4,2,3,2,2,2,2,1,4,1,2,2,1,3,3,4,3,2,4,2,4,2,2,2,3,1,1,2,1,1,1,3,2,4,3,1,1,2,1,1,1,1,1,1,2,3,4,3,1,3,4,3,2,1
カワデ,かわで,カワデ,2,1,2,4,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カワネ,かわね,カワネ,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
河文,かわぶん,カワブン,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
川縁,かわぶち,カワブチ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1
カワミ,かわみ,カワミ,2,2,2,3,4,3,3,3,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
河原鶸,かわらひわ,カワラヒワ,2,2,2,3,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カワラマチ,かわらまち,カワラマチ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
瓦屋,かわらや,カワラヤ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
カン,カン,カン,2,1,3,3,4,3,3,3,2,2,3,2,2,2,4,3,1,2,2,1,4,4,1,1,4,3,2,1,3,3,3,3,3,3,3,1,4,1,2,3,4,4,2,2,2,2,2,2,2,2,2,3,4,1,4,1,3,1,3,4,3
冠,かんむり,カンムリ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,4,2,4,1,2,2,3,2,3,2,3,2,2,3,2,2,2,2,2,3,2,2,1,3,2,4,2,4,2,2,2,2,2,2,2,2,2,2,4,2,3,1,3,2,4,3,2
艦,かん,カン,2,2,2,3,4,3,3,3,2,3,2,2,2,2,5,4,2,3,3,2,4,4,3,4,4,3,1,3,3,3,4,2,4,4,3,2,3,4,3,3,4,3,2,2,3,2,2,2,2,2,2,3,3,3,4,3,4,2,5,3,3
考え事,かんがえごと,カンガエゴト,2,2,2,3,4,3,3,3,2,2,3,3,2,2,1,2,1,1,2,2,3,3,1,3,2,2,2,1,2,2,3,3,1,2,1,3,1,2,3,3,1,1,2,1,2,2,2,2,2,2,2,1,1,3,3,1,2,4,1,1,1
柑橘,かんきつ,カンキツ,2,2,3,3,4,3,3,3,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1
漢検,かんけん,カンケン,2,2,2,3,4,3,3,3,2,3,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
漢語,かんご,カンゴ,2,1,2,3,4,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,4,1,4,3,5,3,3,3,1,4,1,1,1,1,1,2,1,2
感作,かんさ,カンサ,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
換算,かんさん,カンサン,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,1,2,2,3,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,3,2,1,1,1,1,1,2,3,3,2,3,3,2,3,3,3,3,2,2,1,1,2,2,3,3,2
感じ取る,かんじとる,カンジトル,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,2,1,2,3,2,2,2,4,2,3,3,2,1,3,3,2,3,1,1,2,3,1,3,3,2,1,1,3,3,3,3,3,2,3,3,3,2,2,4,2,1,3,4,2,3,2
完熟,かんじゅく,カンジュク,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2
慣性,かんせい,カンセイ,2,2,2,3,4,3,4,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1
歓談,かんだん,カンダン,2,1,2,4,4,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1
館長,かんちょう,カンチョウ,2,2,2,3,4,3,3,3,2,2,3,3,2,2,2,3,1,1,2,2,2,3,1,3,2,1,3,2,1,2,3,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,3,2,2
カンテイ,カンテイ,カンテイ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
寒天,かんてん,カンテン,2,2,3,3,4,4,3,3,2,3,2,2,2,2,1,2,2,1,2,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1,2,2,2,2,2,2,2,3,2,1,1,1,1,1,1,1,3
巻頭,かんとう,カントウ,2,2,3,3,4,3,3,3,2,2,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,3,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1
感度,かんど,カンド,2,2,2,3,4,3,4,3,2,3,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,3,2,2,2,3,3,2,2,2,4,1,1,2,2,1,2,3,3,2,3,3,2,3,3,3,3,2,3,2,1,2,3,2,3,3
カンナイ,かんない,カンナイ,2,2,2,3,4,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
官能,かんのう,カンノウ,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,1,3,2,1,1,1,2,1,2,2,1,1,3,1,1,1,3,2,2,2,4,1,2,1,1,1,2,3,4,1,3,3,3,3,3,3,2,2,2,1,1,3,3,2,2,1
寒波,かんぱ,カンパ,2,2,2,3,4,3,3,3,2,2,3,3,2,2,1,2,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1
関白,かんぱく,カンパク,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,3,2,2,2,3,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,3,2,1,2,2,2,4,2,2,2,1,3,1,1,1,3,2,2,1,1
看病,かんびょう,カンビョウ,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,3,3,1,2,3,3,3,1,3,2,3,3,3,3,3,3,3,2,2,1,3,1,2,3,3,1,1,3,2,3,3,3,2,3,3,3,2,2,3,3,1,2,4,1,1,1
乾物,ひもの,ヒモノ,2,2,3,3,4,3,3,3,2,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
