word,hiragana,katakana,ANIME_JDRAMA_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ポスター,ポスター,ポスター,3,4,3,4,5,4,3,5,3,3,3,4,5,4,4,3,1,2,4,2,3,3,1,3,1,1,3,2,2,4,3,3,3,3,2,2,3,2,3,4,3,3,3,3,3,3,3,3,3,4,2,3,1,3,3,3,3,4,3
ロマ,ロマ,ロマ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2
城木,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1
委員,いいん,イイン,3,5,4,5,5,4,5,4,3,5,4,4,5,5,5,5,3,5,4,3,3,4,4,4,4,5,4,4,4,5,4,4,4,5,3,3,3,3,4,1,4,4,4,4,4,5,4,5,4,5,3,3,1,4,4,5,5,4,4
婚約,こんやく,コンヤク,3,2,2,2,3,4,3,3,3,2,3,3,2,2,2,3,3,2,3,3,4,4,4,3,3,3,4,3,3,3,2,4,4,3,3,1,3,2,3,1,1,1,1,1,1,1,1,1,1,3,4,4,1,4,3,3,3,2,2
射る,いる,イル,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,5,1,2,2,2,3,2,2,3,2,2,4,2,2,2,3,1,1,5,3,2,4,2,2,5,2,2,2,2,2,2,2,2,2,2,3,3,5,3,5,3,3,2,5
涼しい,すずしい,スズシイ,3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,1,1,3,4,2,2,3,3,3,3,4,4,3,3,4,3,1,1,2,4,1,3,3,3,2,3,2,3,3,3,3,3,3,3,4,3,2,1,3,2,4,1,3,3
異議,いぎ,イギ,3,2,2,2,3,4,3,3,3,2,3,2,2,3,2,2,3,3,3,3,3,4,4,3,3,3,3,3,3,3,2,3,3,3,2,1,3,2,3,3,2,3,2,2,2,2,2,2,2,3,3,3,1,2,2,3,2,2,2
繊細,せんさい,センサイ,3,2,2,2,3,4,3,3,3,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,3,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,2,3,3
こぼす,こぼす,コボス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,4,3,3,3,4,1,1,1,3,1,4,3,3,5,2,1,2,2,2,2,2,2,2,2,4,3,1,4,1,4,2,2,3
ジャンケン,ジャンケン,ジャンケン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,3,3,4,2,2,2,2,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2
木原,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,2,1,1,1,1,1,4,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
牢,ろう,ロウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,2,3,3,4,3,2,3,3,3,2,3,3,3,2,3,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,2,2,2,3,2
細工,さいく,サイク,3,3,3,3,3,4,3,3,3,3,3,4,3,2,4,2,4,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,1,3,3,3,2,3,2,3,3,3,3,3,3,3,3,4,3,1,3,2,4,2,2,2
腹立つ,はらだつ,ハラダツ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,1,1,1,1,3,2,3,3,2,3,3,1,3,3,3,2,1,1,1,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,1,3,3
荒瀬,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
話し合い,はなしあい,ハナシアイ,3,4,3,4,4,4,3,4,3,3,3,2,4,4,3,2,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,1,1,3,3,1,2,2,2,2,2,2,2,2,4,2,4,3,3,3,3,3,2,4,3
雑魚,ざこ,ザコ,3,3,3,2,3,4,4,3,3,3,4,2,2,3,2,1,2,1,2,2,2,3,3,1,4,3,2,4,4,3,3,2,2,1,3,1,2,3,3,1,2,1,2,2,2,2,2,2,2,3,4,2,3,2,2,3,1,2,2
お笑い,おわらい,オワライ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,2,1,1,3,2,3,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,4,3,2
コウ,コウ,コウ,3,3,4,2,4,4,4,4,3,4,4,2,2,4,2,2,1,2,1,1,3,3,1,2,2,5,2,1,1,5,2,1,1,2,1,2,1,1,4,1,1,1,2,1,1,1,1,1,1,3,1,3,1,3,2,1,2,2,1
でたらめ,でたらめ,デタラメ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,3,3,3,2,3,3,3,3,2,3,3,2,1,1,3,3,2,4,2,3,2,2,2,3,2,2,2,2,3,2,1,2,1,3,1,1,2
パチ,パチ,パチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,2,2,2,3,1,1,3,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,3,2
プレイヤー,プレイヤー,プレイヤー,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,3,2,3,3,1,2,1,1,1,2,2,2,2,3,3,3,3,4,2,2,3,4,1,1,1,1,1,1,1,1,1,1,1,3,5,3,4,1,4,4,3
出版社,しゅっぱんしゃ,シュッパンシャ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1
情,じょう,ジョウ,3,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,5,2,2,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,2,2,4,3,3,3,3,2,3,3,3,3,3,3,3,2,3,4,3,3,3,4,2,1,2
校,こう,コウ,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,2,3,3,3,3,4,4,3,4,4,3,4,4,4,3,3,3,4,2,4,2,3,5,5,4,4,4,4,4,4,5,4,4,4,2,3,5,3,4,4,5,4,3
絶好調,ぜっこうちょう,ゼッコウチョウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,2,2
見物,けんぶつ,ケンブツ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,2,5,2,2,2,3,3,3,4,3,3,4,3,3,3,3,3,3,2,3,1,4,3,3,1,2,2,3,2,2,2,2,2,2,2,3,3,1,4,2,3,2,2,2
エンジェル,エンジェル,エンジェル,3,2,2,2,3,4,3,3,4,3,2,2,2,2,2,3,1,2,3,2,3,3,1,1,1,1,2,3,3,3,2,3,3,2,3,4,1,2,2,3,1,1,2,1,1,1,1,1,1,3,2,3,1,2,3,2,3,2,2
パフォーマンス,パフォーマンス,パフォーマンス,3,4,3,3,5,4,3,4,3,2,3,2,5,4,3,4,1,2,4,2,3,3,1,1,1,1,2,2,2,3,2,2,2,4,2,4,1,3,3,4,3,4,3,3,3,3,3,3,3,4,2,3,1,2,4,2,3,4,4
内海,うちうみ,ウチウミ,3,2,2,2,3,4,3,3,3,2,2,3,3,2,2,3,2,2,2,3,3,2,2,2,1,1,3,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,4,2,2,1,3,1,2,2,1,3,1,2
和尚,おしょう,オショウ,3,2,2,3,3,4,3,3,3,3,3,3,2,2,2,2,3,2,2,3,2,2,2,3,3,2,3,3,3,2,1,3,2,2,1,1,3,1,3,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,2,2,2,1,2
家事,かじ,カジ,3,3,3,4,3,4,3,3,3,3,3,2,3,3,3,2,3,3,4,3,3,3,3,3,2,3,3,2,2,3,3,2,2,3,4,1,2,2,3,2,3,3,4,3,3,3,3,3,3,3,3,3,1,3,3,4,2,2,3
徹底,てってい,テッテイ,3,4,3,4,4,4,3,4,3,4,3,3,4,4,4,3,4,4,4,3,2,4,4,3,3,3,4,3,3,3,3,4,4,4,3,1,3,3,3,1,4,4,4,5,4,3,4,4,4,4,4,2,1,4,3,4,3,3,4
改,かい,カイ,3,2,1,2,3,4,3,3,3,2,2,2,3,2,2,3,5,1,2,2,5,3,1,5,2,3,5,2,2,3,2,4,4,2,2,2,2,2,2,5,2,2,1,2,2,2,2,2,2,1,2,3,1,2,3,2,4,2,2
明治,めいじ,メイジ,3,4,4,4,3,4,4,4,3,4,4,5,2,4,4,5,5,4,4,3,2,1,1,4,1,2,4,1,1,2,2,1,1,4,1,4,4,2,3,1,4,4,4,4,4,5,4,4,4,3,1,2,1,4,4,1,5,3,4
朝食,ちょうしょく,チョウショク,3,3,3,4,3,4,3,3,3,4,4,3,4,3,4,2,3,3,4,3,4,4,4,4,3,3,4,3,3,3,4,4,4,3,3,1,4,3,3,1,3,2,4,3,3,3,4,3,3,3,4,4,1,4,3,4,2,2,3
頭部,とうぶ,トウブ,3,2,1,3,3,4,3,3,3,2,2,2,3,2,2,4,3,2,2,3,3,3,3,3,2,2,3,2,2,2,3,3,3,2,3,3,3,2,2,1,3,4,2,3,3,3,3,3,3,3,4,3,4,3,3,3,4,2,2
１月,いちがつ,イチガツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1
カオリ,カオリ,カオリ,3,3,3,2,3,4,5,3,3,2,3,2,2,3,3,1,1,2,1,1,2,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1
たばこ,たばこ,タバコ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,1,2,3,2,3,1,3,1,1,1,2,2,2,2,2,2,3,2,2,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2,2
ねェ,ねぇ,ネェ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
吠える,ほえる,ホエル,3,2,1,3,3,4,3,3,3,2,3,2,2,2,2,1,1,2,3,3,2,2,2,3,3,3,3,2,2,2,3,1,1,1,2,1,3,3,2,4,3,2,3,3,4,2,3,3,3,3,4,2,1,3,1,4,2,2,2
山賊,さんぞく,サンゾク,3,2,2,3,3,4,3,3,3,2,2,3,2,2,2,1,2,1,1,1,2,2,2,2,3,1,2,3,3,1,2,2,2,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,2,2,1,1
接待,せったい,セッタイ,3,3,3,3,3,4,4,3,3,4,3,3,2,3,3,2,3,2,2,3,2,2,2,2,2,1,3,2,2,1,2,2,2,2,3,1,2,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3
沢木,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
白井,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,3,1,1,2,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,3,1,1
相沢,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,2,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1
立ち止まる,たちどまる,タチドマル,3,2,3,2,3,4,4,3,3,2,3,3,2,2,3,1,1,3,3,3,2,3,3,4,3,3,4,3,3,3,4,1,1,1,3,1,4,3,3,1,3,2,3,3,3,3,3,3,3,2,4,2,1,4,1,4,1,2,2
罪人,ざいにん,ザイニン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,2,3,3,3,3,3,1,3,3,3,2,2,3,3,2,3,1,3,2,3,1,2,1,2,2,2,2,2,2,2,1,3,3,1,3,2,3,2,1,2
風景,ふうけい,フウケイ,3,3,3,3,4,4,4,4,3,3,3,3,4,4,3,4,4,3,4,3,3,3,3,4,3,3,4,3,3,4,4,2,2,4,3,2,4,3,3,1,4,3,4,4,4,3,4,4,4,4,4,3,3,4,3,4,4,4,4
プレシャス,プレシャス,プレシャス,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
前川,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,4,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2
医大,いだい,イダイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,3,2,2,2,2,4,2,2,2,5,2,1,2,1,1,2,1,2,1,1
混沌,こんとん,コントン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,2,2,2,3,2,3,3,3,2,3,3,3,2,2,1,2,2,2,1,2,3,2,2,2,3,2,2,2,2,3,2,1,3,2,3,2,2,2
負える,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,1,2,1,1,1,3,3,3,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,2
近寄る,ちかよる,チカヨル,3,3,3,3,3,4,3,3,4,2,4,3,2,2,3,1,1,2,3,3,3,3,3,4,3,3,4,3,3,3,4,1,1,1,3,1,4,3,3,2,3,2,3,3,3,2,3,3,3,2,4,3,3,4,1,4,1,2,3
釈放,しゃくほう,シャクホウ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,4,4,4,3,2,1,3,2,2,1,1,4,4,2,2,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,3,1,2
そういうもん,そういうもん,ソウイウモン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1
単に,たんに,タンニ,3,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,1,4,4,3,3,3,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4
団体,だんたい,ダンタイ,3,4,4,4,4,4,3,5,4,4,3,4,4,4,4,5,4,4,4,3,3,4,4,3,3,4,4,3,3,4,3,3,3,5,4,4,3,2,3,1,4,4,4,4,4,5,4,4,4,4,3,3,1,3,4,3,5,4,4
圭子,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
惨め,みじめ,ミジメ,3,2,1,3,3,4,4,3,3,2,2,2,2,2,3,1,1,2,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,5,1,4,3,3,4,2,2,3,2,2,2,2,2,2,2,3,3,3,3,2,3,1,1,2
水沢,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1
永久,えいきゅう,エイキュウ,3,2,2,2,3,4,3,3,3,2,2,2,3,2,2,3,4,2,3,2,3,3,3,3,3,3,4,3,3,3,3,4,4,3,3,1,3,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
点数,てんすう,テンスウ,3,4,4,3,4,4,3,5,3,4,3,2,4,4,4,3,2,2,3,2,3,3,3,2,3,3,2,3,3,3,3,2,2,3,3,1,2,3,3,1,4,4,3,4,3,4,3,3,3,3,2,3,1,2,3,3,3,3,3
聖域,せいいき,セイイキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,3,3,2,3,2,2,3,3,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,3,3,1,2,2,2,2,2,2
防犯,ぼうはん,ボウハン,3,2,2,3,3,4,3,3,3,2,3,2,3,2,2,2,1,2,3,3,2,3,3,2,1,2,2,1,1,2,2,3,3,3,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,1,2,3,2,2,2,3
香川,かがわ,カガワ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,3,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,4,3,4
アダム,アダム,アダム,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,4,1,1,2,1,1,2,1,1,1,2,4,4,2,1,4,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,4,5,2,3,1,3,3,3
カゲ,カゲ,カゲ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1
やける,やける,ヤケル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,4,4,2,4,4,4,2,2,2,2,1,1,1,4,1,4,3,3,3,4,3,4,5,4,3,4,3,3,3,4,2,4,3,2,4,2,3,3
よぶ,よぶ,ヨブ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,5,5,5,2,3,5,4,5,5,5,2,2,2,2,1,1,4,5,1,5,2,2,4,5,5,5,5,5,5,4,5,4,5,5,2,3,3,4,5,3,2,3
亡き,なき,ナキ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,3,1,1,1,1,1,1,2,1,1,2,2,1,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1
仕組み,しくみ,シクミ,3,4,4,4,4,4,3,5,4,4,3,3,4,4,4,3,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,2,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,3,3,4,4
小泉,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,3,3,1,1,3,1,1,2,1,1,3,1,1,1,4,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,1,3,2,4
村木,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
目的地,もくてきち,モクテキチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,3,3
真美,しんび,シンビ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
遺言,ゆいごん,ユイゴン,3,2,2,2,3,4,3,3,3,2,2,3,2,2,2,3,3,3,4,3,3,3,3,3,2,2,3,2,3,2,2,3,3,2,2,1,3,2,2,1,2,1,2,2,2,4,2,2,2,2,2,3,1,3,3,2,3,2,2
アース,アース,アース,3,2,2,4,3,4,3,3,3,3,2,2,2,2,3,3,1,2,2,1,2,3,1,1,1,1,2,3,3,1,1,2,2,2,1,4,1,2,1,3,1,1,1,1,1,1,1,1,1,3,4,2,1,2,2,2,3,2,2
くろい,くろい,クロイ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,5,3,2,4,2,4,4,5,2,2,3,2,1,1,3,4,1,5,4,3,2,4,4,4,4,4,4,4,5,4,4,5,3,4,5,4,4,3,2,2
やり直し,やりなおし,ヤリナオシ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,3,1,2,1,1,3,3,3,3,2,3,3,2,3,1,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,4,2,3,1,1,3,2
働かせる,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1
初日,しょにち,ショニチ,3,4,3,4,4,4,4,3,3,4,3,3,4,4,4,3,3,2,4,3,4,4,4,2,3,4,3,3,3,4,3,3,3,3,3,2,2,3,4,1,3,2,4,3,3,3,3,3,3,4,3,3,1,3,3,4,3,3,3
卑劣,ひれつ,ヒレツ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,3,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,1,2,3,3,1,1,1,2,1,1,1,1,1,1,2,2,3,1,2,2,2,1,1,1
小宮山,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
緑川,-,-,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1
芸人,げいにん,ゲイニン,3,3,3,3,3,4,3,3,3,3,3,2,2,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,2,3,1,2,2,3,2,2,2,2,5,2,4,2,3,1,3,4,3,4,4,3
辰巳,たつみ,タツミ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,2,1,1,2,3,3,2,3,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,1,1,3,1,2
アヤ,アヤ,アヤ,3,2,2,2,3,4,3,3,3,2,2,3,2,2,3,1,1,2,1,1,2,1,1,2,2,4,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,1
ガーネット,ガーネット,ガーネット,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,3,1
そういった,そういった,ソウイッタ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,4,1,1,1,1,1,1,4,1,1,4,4,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,5,1
そち,そち,ソチ,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,3,2,2,3,3,2,1,3,2,2,2,2,3,3,4,2,1,3,2,2,3,3,3,3,3,2,2,2,2,2,4,3,2,1,2,3,2,4,3,4
保育園,ほいくえん,ホイクエン,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,2,1,1,1,1,1,1,1,1,1,2,1,1,3,3,2,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,4,3
値,あたい,アタイ,3,4,4,3,4,4,3,3,3,4,3,4,4,3,4,5,4,4,4,3,3,4,4,3,3,3,4,3,3,3,3,4,4,4,3,2,3,2,3,2,5,5,3,4,5,3,4,4,4,4,4,3,4,4,4,3,4,3,4
反乱,はんらん,ハンラン,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,4,2,2,2,2,3,4,4,3,3,1,3,3,3,2,2,4,4,2,2,2,2,3,3,1,2,2,2,2,2,4,2,2,2,2,4,3,1,3,3,2,4,2,2
召す,めす,メス,3,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,2,2,4,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,1,4,2,3,3,3,2,3,3,2,2,2,4,2,2,3,3,1,3,1,3,2,2,3
執る,とる,トル,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,5,2,3,3,5,3,5,4,5,3,3,2,2,1,1,4,2,1,2,2,3,5,4,4,4,4,4,5,4,4,4,4,1,3,3,3,4,1,3,5,5
染まる,そまる,ソマル,3,3,3,2,3,4,5,3,3,2,2,2,2,2,3,1,1,3,3,2,3,3,3,4,3,3,4,3,3,3,4,1,1,1,4,1,4,3,3,2,2,2,3,2,2,2,2,2,2,2,4,3,1,4,2,4,2,2,3
