word,frequency,zipf_frequency
合作,1.58e-06,3.2
名手,1.58e-06,3.2
名札,1.58e-06,3.2
吟醸,1.58e-06,3.2
和製,1.58e-06,3.2
唖然,1.58e-06,3.2
営ん,1.58e-06,3.2
売り込み,1.58e-06,3.2
大理石,1.58e-06,3.2
奪,1.58e-06,3.2
存命,1.58e-06,3.2
安城,1.58e-06,3.2
完治,1.58e-06,3.2
客船,1.58e-06,3.2
宮下,1.58e-06,3.2
宰相,1.58e-06,3.2
寝ぼけ,1.58e-06,3.2
寝袋,1.58e-06,3.2
山菜,1.58e-06,3.2
山賊,1.58e-06,3.2
平壌,1.58e-06,3.2
廃盤,1.58e-06,3.2
延長線,1.58e-06,3.2
引き揚げ,1.58e-06,3.2
彦根,1.58e-06,3.2
後楽園,1.58e-06,3.2
御堂筋,1.58e-06,3.2
御殿場,1.58e-06,3.2
心療内科,1.58e-06,3.2
忌避,1.58e-06,3.2
恩赦,1.58e-06,3.2
憤り,1.58e-06,3.2
戦勝,1.58e-06,3.2
戻そ,1.58e-06,3.2
所見,1.58e-06,3.2
手打ち,1.58e-06,3.2
折ら,1.58e-06,3.2
抜かし,1.58e-06,3.2
抵当,1.58e-06,3.2
括り,1.58e-06,3.2
撮し,1.58e-06,3.2
擁立,1.58e-06,3.2
改心,1.58e-06,3.2
改竄,1.58e-06,3.2
数珠,1.58e-06,3.2
文具,1.58e-06,3.2
新撰,1.58e-06,3.2
日月,1.58e-06,3.2
旧来,1.58e-06,3.2
春季,1.58e-06,3.2
時短,1.58e-06,3.2
智子,1.58e-06,3.2
曲調,1.58e-06,3.2
替え歌,1.58e-06,3.2
服飾,1.58e-06,3.2
木場,1.58e-06,3.2
木馬,1.58e-06,3.2
本戦,1.58e-06,3.2
東條,1.58e-06,3.2
格言,1.58e-06,3.2
榛名,1.58e-06,3.2
横丁,1.58e-06,3.2
残党,1.58e-06,3.2
気がかり,1.58e-06,3.2
氣,1.58e-06,3.2
沢尻,1.58e-06,3.2
泥沼,1.58e-06,3.2
流域,1.58e-06,3.2
海原,1.58e-06,3.2
海藻,1.58e-06,3.2
演者,1.58e-06,3.2
無色,1.58e-06,3.2
片想い,1.58e-06,3.2
狡猾,1.58e-06,3.2
現われ,1.58e-06,3.2
男らしい,1.58e-06,3.2
白木,1.58e-06,3.2
目元,1.58e-06,3.2
直そ,1.58e-06,3.2
相手方,1.58e-06,3.2
短距離,1.58e-06,3.2
砕い,1.58e-06,3.2
砲火,1.58e-06,3.2
神官,1.58e-06,3.2
節分,1.58e-06,3.2
米子,1.58e-06,3.2
納める,1.58e-06,3.2
純真,1.58e-06,3.2
細心,1.58e-06,3.2
経団連,1.58e-06,3.2
結託,1.58e-06,3.2
緊迫,1.58e-06,3.2
縁組,1.58e-06,3.2
繰り出す,1.58e-06,3.2
美優,1.58e-06,3.2
群がる,1.58e-06,3.2
翌月,1.58e-06,3.2
耐熱,1.58e-06,3.2
聖水,1.58e-06,3.2
脱がし,1.58e-06,3.2
臨界,1.58e-06,3.2
花弁,1.58e-06,3.2
若菜,1.58e-06,3.2
藤堂,1.58e-06,3.2
藩主,1.58e-06,3.2
行きつけ,1.58e-06,3.2
訴追,1.58e-06,3.2
護身,1.58e-06,3.2
豹,1.58e-06,3.2
豹変,1.58e-06,3.2
貼れ,1.58e-06,3.2
起立,1.58e-06,3.2
足止め,1.58e-06,3.2
車輌,1.58e-06,3.2
追い風,1.58e-06,3.2
退い,1.58e-06,3.2
退散,1.58e-06,3.2
遊佐,1.58e-06,3.2
遠ざかっ,1.58e-06,3.2
重き,1.58e-06,3.2
銘,1.58e-06,3.2
鍼灸,1.58e-06,3.2
長尾,1.58e-06,3.2
開園,1.58e-06,3.2
面子,1.58e-06,3.2
音程,1.58e-06,3.2
須藤,1.58e-06,3.2
頓挫,1.58e-06,3.2
風紀,1.58e-06,3.2
食肉,1.58e-06,3.2
黙認,1.58e-06,3.2
😂,1.58e-06,3.2
😭,1.58e-06,3.2
cherry,1.55e-06,3.19
ci,1.55e-06,3.19
coco,1.55e-06,3.19
cw,1.55e-06,3.19
dam,1.55e-06,3.19
dtm,1.55e-06,3.19
flow,1.55e-06,3.19
freedom,1.55e-06,3.19
hip,1.55e-06,3.19
market,1.55e-06,3.19
martin,1.55e-06,3.19
might,1.55e-06,3.19
oc,1.55e-06,3.19
pubg,1.55e-06,3.19
rm,1.55e-06,3.19
root,1.55e-06,3.19
security,1.55e-06,3.19
sms,1.55e-06,3.19
status,1.55e-06,3.19
tea,1.55e-06,3.19
tiger,1.55e-06,3.19
tomorrow,1.55e-06,3.19
truth,1.55e-06,3.19
tu,1.55e-06,3.19
unix,1.55e-06,3.19
vhs,1.55e-06,3.19
wimax,1.55e-06,3.19
wwwwwwwww,1.55e-06,3.19
xy,1.55e-06,3.19
zz,1.55e-06,3.19
あさって,1.55e-06,3.19
あやしい,1.55e-06,3.19
おとうさん,1.55e-06,3.19
お花畑,1.55e-06,3.19
かならず,1.55e-06,3.19
からかっ,1.55e-06,3.19
ことに,1.55e-06,3.19
ごぼう,1.55e-06,3.19
すえ,1.55e-06,3.19
せんせい,1.55e-06,3.19
たのしみ,1.55e-06,3.19
たんぽぽ,1.55e-06,3.19
ちさ,1.55e-06,3.19
ちゃーん,1.55e-06,3.19
ちょろい,1.55e-06,3.19
っぽかっ,1.55e-06,3.19
つかまえ,1.55e-06,3.19
つぶす,1.55e-06,3.19
つるん,1.55e-06,3.19
でっ,1.55e-06,3.19
ひつじ,1.55e-06,3.19
ふふふ,1.55e-06,3.19
ふわり,1.55e-06,3.19
まがい,1.55e-06,3.19
むつ,1.55e-06,3.19
やむなく,1.55e-06,3.19
りや,1.55e-06,3.19
ろくでなし,1.55e-06,3.19
アザ,1.55e-06,3.19
アドバンテージ,1.55e-06,3.19
アフタヌーン,1.55e-06,3.19
アムロ,1.55e-06,3.19
アラ,1.55e-06,3.19
ウォシュレット,1.55e-06,3.19
ウール,1.55e-06,3.19
エステル,1.55e-06,3.19
オフィシャルサイト,1.55e-06,3.19
オリンパス,1.55e-06,3.19
カイト,1.55e-06,3.19
カラット,1.55e-06,3.19
カーナビ,1.55e-06,3.19
ガセ,1.55e-06,3.19
ガチャガチャ,1.55e-06,3.19
ガバガバ,1.55e-06,3.19
キセキ,1.55e-06,3.19
キュッ,1.55e-06,3.19
キル,1.55e-06,3.19
クッパ,1.55e-06,3.19
サスケ,1.55e-06,3.19
サプライ,1.55e-06,3.19
サンダー,1.55e-06,3.19
ザコ,1.55e-06,3.19
ザラ,1.55e-06,3.19
シバ,1.55e-06,3.19
シャキッ,1.55e-06,3.19
シュミット,1.55e-06,3.19
シルクロード,1.55e-06,3.19
ジェット機,1.55e-06,3.19
スマン,1.55e-06,3.19
スリランカ,1.55e-06,3.19
タイガース,1.55e-06,3.19
タモ,1.55e-06,3.19
チェイス,1.55e-06,3.19
ツァー,1.55e-06,3.19
ツライ,1.55e-06,3.19
テイクアウト,1.55e-06,3.19
テコ,1.55e-06,3.19
テックス,1.55e-06,3.19
ディレクトリ,1.55e-06,3.19
トラフィック,1.55e-06,3.19
トリノ,1.55e-06,3.19
ナオ,1.55e-06,3.19
ネガ,1.55e-06,3.19
ノズル,1.55e-06,3.19
ノノ,1.55e-06,3.19
バイザー,1.55e-06,3.19
バッター,1.55e-06,3.19
バド,1.55e-06,3.19
バロック,1.55e-06,3.19
バーテンダー,1.55e-06,3.19
パステル,1.55e-06,3.19
ヒルトン,1.55e-06,3.19
ピ,1.55e-06,3.19
ピロ,1.55e-06,3.19
フェンダー,1.55e-06,3.19
フリップ,1.55e-06,3.19
ブリキ,1.55e-06,3.19
ベクター,1.55e-06,3.19
ベジタリアン,1.55e-06,3.19
ベラルーシ,1.55e-06,3.19
ベンダー,1.55e-06,3.19
ベーシスト,1.55e-06,3.19
マイノリティ,1.55e-06,3.19
マウンド,1.55e-06,3.19
マスカラ,1.55e-06,3.19
マニキュア,1.55e-06,3.19
モチベ,1.55e-06,3.19
モニュメント,1.55e-06,3.19
モンブラン,1.55e-06,3.19
リスボン,1.55e-06,3.19
ローリング,1.55e-06,3.19
一成,1.55e-06,3.19
一段落,1.55e-06,3.19
三男,1.55e-06,3.19
不憫,1.55e-06,3.19
不景気,1.55e-06,3.19
主軸,1.55e-06,3.19
乂,1.55e-06,3.19
乗り込み,1.55e-06,3.19
亀有,1.55e-06,3.19
人混み,1.55e-06,3.19
仕込ま,1.55e-06,3.19
付き合わ,1.55e-06,3.19
休眠,1.55e-06,3.19
体長,1.55e-06,3.19
作製,1.55e-06,3.19
併記,1.55e-06,3.19
使い手,1.55e-06,3.19
僅差,1.55e-06,3.19
働,1.55e-06,3.19
光り,1.55e-06,3.19
克,1.55e-06,3.19
入江,1.55e-06,3.19
八百長,1.55e-06,3.19
共催,1.55e-06,3.19
冷める,1.55e-06,3.19
凌辱,1.55e-06,3.19
出ろ,1.55e-06,3.19
分娩,1.55e-06,3.19
初版,1.55e-06,3.19
劣ら,1.55e-06,3.19
労働党,1.55e-06,3.19
千本,1.55e-06,3.19
厭わ,1.55e-06,3.19
友美,1.55e-06,3.19
取り合っ,1.55e-06,3.19
口笛,1.55e-06,3.19
司書,1.55e-06,3.19
和室,1.55e-06,3.19
唐津,1.55e-06,3.19
回せる,1.55e-06,3.19
団塊,1.55e-06,3.19
国策,1.55e-06,3.19
地層,1.55e-06,3.19
埋め込ん,1.55e-06,3.19
変わり目,1.55e-06,3.19
大成,1.55e-06,3.19
大貫,1.55e-06,3.19
奈美,1.55e-06,3.19
奉公,1.55e-06,3.19
奔放,1.55e-06,3.19
妖,1.55e-06,3.19
学研,1.55e-06,3.19
守山,1.55e-06,3.19
実地,1.55e-06,3.19
宿敵,1.55e-06,3.19
尺度,1.55e-06,3.19
岸和田,1.55e-06,3.19
巣鴨,1.55e-06,3.19
帰郷,1.55e-06,3.19
常任,1.55e-06,3.19
幕開け,1.55e-06,3.19
年初,1.55e-06,3.19
引き寄せる,1.55e-06,3.19
当てはめ,1.55e-06,3.19
怠慢,1.55e-06,3.19
惜しかっ,1.55e-06,3.19
惨劇,1.55e-06,3.19
應,1.55e-06,3.19
戯れ,1.55e-06,3.19
扇子,1.55e-06,3.19
投薬,1.55e-06,3.19
拘っ,1.55e-06,3.19
拙者,1.55e-06,3.19
採血,1.55e-06,3.19
推し進め,1.55e-06,3.19
援,1.55e-06,3.19
摩耶,1.55e-06,3.19
教職,1.55e-06,3.19
敷き,1.55e-06,3.19
文集,1.55e-06,3.19
旅団,1.55e-06,3.19
早けれ,1.55e-06,3.19
映える,1.55e-06,3.19
昴,1.55e-06,3.19
景勝,1.55e-06,3.19
曲げる,1.55e-06,3.19
月夜,1.55e-06,3.19
有り難う,1.55e-06,3.19
木綿,1.55e-06,3.19
本堂,1.55e-06,3.19
柏崎,1.55e-06,3.19
棄却,1.55e-06,3.19
棺桶,1.55e-06,3.19
極楽,1.55e-06,3.19
標榜,1.55e-06,3.19
模試,1.55e-06,3.19
欲張り,1.55e-06,3.19
正装,1.55e-06,3.19
毎秒,1.55e-06,3.19
毒殺,1.55e-06,3.19
水冷,1.55e-06,3.19
水辺,1.55e-06,3.19
済州,1.55e-06,3.19
湧,1.55e-06,3.19
湧か,1.55e-06,3.19
瀬戸内海,1.55e-06,3.19
照合,1.55e-06,3.19
爆裂,1.55e-06,3.19
物言い,1.55e-06,3.19
狗,1.55e-06,3.19
狩っ,1.55e-06,3.19
猟奇,1.55e-06,3.19
玲子,1.55e-06,3.19
琢磨,1.55e-06,3.19
生き抜く,1.55e-06,3.19
由美,1.55e-06,3.19
留保,1.55e-06,3.19
発芽,1.55e-06,3.19
盗ら,1.55e-06,3.19
真っ青,1.55e-06,3.19
着こなし,1.55e-06,3.19
着工,1.55e-06,3.19
着火,1.55e-06,3.19
知り合う,1.55e-06,3.19
知多,1.55e-06,3.19
磨か,1.55e-06,3.19
祈祷,1.55e-06,3.19
祝儀,1.55e-06,3.19
税込み,1.55e-06,3.19
管内,1.55e-06,3.19
築か,1.55e-06,3.19
純潔,1.55e-06,3.19
組み立てる,1.55e-06,3.19
組合せ,1.55e-06,3.19
経典,1.55e-06,3.19
結石,1.55e-06,3.19
絶版,1.55e-06,3.19
綾乃,1.55e-06,3.19
線維,1.55e-06,3.19
緩衝,1.55e-06,3.19
羊羹,1.55e-06,3.19
美食,1.55e-06,3.19
老若男女,1.55e-06,3.19
臨海,1.55e-06,3.19
菅田,1.55e-06,3.19
行き場,1.55e-06,3.19
街宣,1.55e-06,3.19
裁く,1.55e-06,3.19
裕二,1.55e-06,3.19
見苦しい,1.55e-06,3.19
規程,1.55e-06,3.19
言い伝え,1.55e-06,3.19
言説,1.55e-06,3.19
貴子,1.55e-06,3.19
輪姦,1.55e-06,3.19
退団,1.55e-06,3.19
逆境,1.55e-06,3.19
逗子,1.55e-06,3.19
過ごさ,1.55e-06,3.19
配し,1.55e-06,3.19
金具,1.55e-06,3.19
釣る,1.55e-06,3.19
鈴村,1.55e-06,3.19
銀メダル,1.55e-06,3.19
錆,1.55e-06,3.19
閉ざさ,1.55e-06,3.19
関空,1.55e-06,3.19
闘病,1.55e-06,3.19
除名,1.55e-06,3.19
陳腐,1.55e-06,3.19
陽炎,1.55e-06,3.19
雄一郎,1.55e-06,3.19
難航,1.55e-06,3.19
面前,1.55e-06,3.19
風車,1.55e-06,3.19
飛来,1.55e-06,3.19
香山,1.55e-06,3.19
高村,1.55e-06,3.19
鬱陶しい,1.55e-06,3.19
鳥類,1.55e-06,3.19
麻友,1.55e-06,3.19
con,1.51e-06,3.18
dell,1.51e-06,3.18
destiny,1.51e-06,3.18
doll,1.51e-06,3.18
edm,1.51e-06,3.18
gd,1.51e-06,3.18
him,1.51e-06,3.18
ipv,1.51e-06,3.18
kara,1.51e-06,3.18
language,1.51e-06,3.18
league,1.51e-06,3.18
ninja,1.51e-06,3.18
pe,1.51e-06,3.18
pen,1.51e-06,3.18
shift,1.51e-06,3.18
simple,1.51e-06,3.18
string,1.51e-06,3.18
tun,1.51e-06,3.18
ubuntu,1.51e-06,3.18
unlimited,1.51e-06,3.18
views,1.51e-06,3.18
vp,1.51e-06,3.18
zen,1.51e-06,3.18
©,1.51e-06,3.18
▶,1.51e-06,3.18
☎,1.51e-06,3.18
あつい,1.51e-06,3.18
おこっ,1.51e-06,3.18
おごり,1.51e-06,3.18
おとぎ話,1.51e-06,3.18
お巡りさん,1.51e-06,3.18
お手上げ,1.51e-06,3.18
これこれ,1.51e-06,3.18
こんち,1.51e-06,3.18
しいたけ,1.51e-06,3.18
すんません,1.51e-06,3.18
ずい,1.51e-06,3.18
たえ,1.51e-06,3.18
たべる,1.51e-06,3.18
ちっと,1.51e-06,3.18
なんら,1.51e-06,3.18
のべ,1.51e-06,3.18
はみ出し,1.51e-06,3.18
ひつ,1.51e-06,3.18
ぷん,1.51e-06,3.18
ほざい,1.51e-06,3.18
めった,1.51e-06,3.18
やぶ,1.51e-06,3.18
ようじ,1.51e-06,3.18
わきまえ,1.51e-06,3.18
アダルトビデオ,1.51e-06,3.18
アンモニア,1.51e-06,3.18
アーセナル,1.51e-06,3.18
イクラ,1.51e-06,3.18
イット,1.51e-06,3.18
イワシ,1.51e-06,3.18
インスパイア,1.51e-06,3.18
ウェーブ,1.51e-06,3.18
エビデンス,1.51e-06,3.18
オリエンタル,1.51e-06,3.18
オルガン,1.51e-06,3.18
カジ,1.51e-06,3.18
カプチーノ,1.51e-06,3.18
カルテル,1.51e-06,3.18
ガーネット,1.51e-06,3.18
ギャラクシー,1.51e-06,3.18
クラリネット,1.51e-06,3.18
クレー,1.51e-06,3.18
ケミカル,1.51e-06,3.18
ケラ,1.51e-06,3.18
ケルベロス,1.51e-06,3.18
コワイ,1.51e-06,3.18
コンスタント,1.51e-06,3.18
ゴタゴタ,1.51e-06,3.18
サイクロン,1.51e-06,3.18
サカ,1.51e-06,3.18
サンバ,1.51e-06,3.18
ジャケ,1.51e-06,3.18
スクリュー,1.51e-06,3.18
スネーク,1.51e-06,3.18
スマッシュ,1.51e-06,3.18
スミレ,1.51e-06,3.18
ズバリ,1.51e-06,3.18
セト,1.51e-06,3.18
センチメートル,1.51e-06,3.18
ゾクゾク,1.51e-06,3.18
タオ,1.51e-06,3.18
チャーミング,1.51e-06,3.18
ツーショット,1.51e-06,3.18
ディスカッション,1.51e-06,3.18
トップス,1.51e-06,3.18
ドラキュラ,1.51e-06,3.18
ドラム缶,1.51e-06,3.18
ノラ,1.51e-06,3.18
ノーカット,1.51e-06,3.18
バックナンバー,1.51e-06,3.18
バンクーバー,1.51e-06,3.18
パイプライン,1.51e-06,3.18
ビク,1.51e-06,3.18
ビクトリー,1.51e-06,3.18
ピッツバーグ,1.51e-06,3.18
フェイク,1.51e-06,3.18
フォー,1.51e-06,3.18
