word,hiragana,katakana,BCCWJ_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JLAB,JPDB,KOKUGOJITEN,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
泣き出す,なきだす,ナキダス,12709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
又々,またまた,マタマタ,12710,11455,10802,7212,7639,2876,2405,4014,4667,8262,8594,11052,11750,10632,10747,-1,8333,-1,10138,6436,20284,10194,3642,10452,13244,6147,4214,9991,6147,5750,4062,10873,16416,17245,5307,4460,-1,12644,5171,6062,1864,-1,9991,16732,7245,10102,10389,6332,10339,10374,10366,3673,-1,11240,20853,-1,14779,-1,7106,-1,19397,8968
第九条,-,-,12713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
後世,こうせい,コウセイ,12716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5365,20539,2950,9861,24314,18790,15690,-1,16101,9511,21365,17476,7163,21365,20026,16789,17885,18673,19909,12130,15426,8244,9616,18359,7194,-1,2465,7448,9394,5974,7604,7989,3598,7901,7947,7962,22362,2388,10134,19350,-1,9143,11843,14324,7745,15640,14872
なのに,なのに,ナノニ,12719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1127,-1,-1,-1,1097,-1,-1,-1,5431,-1,-1,-1,-1,-1,-1,992,-1,-1,8540,-1,-1,-1,432,1648,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1165,-1,-1,10229,-1,-1,3571,-1
県民,けんみん,ケンミン,12720,13446,10802,11364,7639,2876,4170,4014,4667,10817,13585,5139,11750,8574,21622,8462,-1,-1,6351,-1,-1,-1,-1,-1,-1,-1,20940,-1,-1,-1,20125,-1,-1,-1,6255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6123,-1,-1,-1,-1,-1,5211,-1,6551,11134,2034
時価,じか,ジカ,12722,20704,17146,11364,7639,2876,4170,4014,4667,16460,8594,11052,11750,14238,21622,22011,-1,22805,9870,-1,-1,12299,-1,-1,-1,-1,-1,-1,10583,9925,7881,-1,-1,24107,9765,-1,-1,-1,17067,-1,12455,22972,16085,-1,11697,16125,16284,17798,16268,16295,16294,10522,17430,-1,-1,-1,15048,22475,-1,-1,-1,8717
聞き取る,ききとる,キキトル,12723,8967,7105,11364,7639,2876,4170,4014,4667,8262,8594,4109,11750,8574,8749,-1,-1,-1,7443,11855,-1,20942,1666,15081,15694,17473,14009,-1,22726,21304,20024,14918,-1,-1,-1,10719,-1,7093,14833,14115,21815,23316,2899,1815,6533,3237,4110,2245,1246,3740,3996,7316,-1,4553,-1,-1,11820,-1,4035,-1,13392,8501
マサオ,マサオ,マサオ,12726,20704,25005,7212,7639,2876,4170,4014,4667,10817,13585,11052,11750,14238,21622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19395,10881,24629,19411,19532,20737,19532,19536,19545,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
タケウチ,たけうち,タケウチ,12729,10047,7993,11364,7639,2876,4170,4014,4667,16460,6377,4109,11750,7239,14260,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23571,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
警戒する,-,-,12730,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
第二十四条,-,-,12733,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
浸る,ひたる,ヒタル,12735,16266,13258,11364,7639,2876,4170,4014,4667,8262,13585,11052,11750,21702,10747,-1,13230,-1,7291,12589,9303,9092,1996,9327,7868,10148,10736,6491,10148,9512,10325,3538,-1,-1,23494,1557,-1,5308,9743,9134,5309,10085,7474,23624,4791,7629,8014,10886,7924,7972,7986,9196,12602,5302,9283,-1,6040,24964,2562,-1,19915,13408
勘案する,-,-,12736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
突入する,-,-,12737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
自分形,-,-,12738,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
御花,-,-,12739,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
生育,せいいく,セイイク,12741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5167,-1,13127,12584,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13934,-1,-1,-1,-1,-1,-1,3840,19525,14370,17337,19541,19660,20855,19659,19664,19673,13411,4369,17425,-1,-1,-1,18717,23074,8887,10859,16669
地主,じぬし,ジヌシ,12745,16266,13258,11364,7639,2876,4170,4014,4667,16460,6377,11052,11750,14238,14260,8287,20524,4508,15150,15354,17061,13431,-1,13780,9049,-1,-1,6762,-1,23971,-1,-1,21416,22495,11120,-1,10005,11032,-1,-1,-1,6163,10618,9523,9745,10720,10980,4619,10943,10974,10974,19235,8404,22422,17048,-1,13400,21017,24991,11630,23476,-1
仕付け,しつけ,シツケ,12751,4880,3730,11364,7639,2876,4170,4014,4667,3517,2939,11052,11750,3486,8749,-1,-1,-1,9163,8314,-1,9593,-1,9839,-1,7432,10744,-1,7432,6952,10332,-1,13748,13739,14206,-1,-1,15364,8126,12075,4496,-1,5492,9318,3555,5698,6224,9619,6104,6098,6166,6884,-1,10432,-1,-1,-1,22048,7529,-1,-1,-1
周波数,しゅうはすう,シュウハスウ,12752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13180,-1,7382,18423,8494,-1,-1,-1,23459,-1,-1,-1,-1,-1,-1,20995,-1,-1,5962,12782,12516,-1,18108,16338,-1,7127,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5451,-1,8830,4886,-1,7555,-1,4158,6162,4208
社会人,しゃかいじん,シャカイジン,12753,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12385,11568,2283,9101,18399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16614,-1,-1,-1,5138,19059,19874,15075,7875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15612,-1,19245,-1,-1,-1,-1,-1,6596,5905
渋滞,じゅうたい,ジュウタイ,12754,2636,1997,7212,7639,1733,4170,4014,346,6699,8594,1383,11750,2315,3058,7314,15992,20848,4933,14409,6800,5770,-1,5917,15619,-1,20608,11297,-1,23864,19812,23037,5980,6291,6092,15861,-1,17575,15836,17342,-1,-1,4679,8586,2924,4920,5523,9163,5399,5343,5450,6642,-1,22701,7084,-1,16008,7472,17617,8472,8181,8289
学生時代,がくせいじだい,ガクセイジダイ,12755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10403,6766,-1,7846,11704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15326,-1,-1,-1,8339,2903,9176,14236,10224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23442,-1,12161,-1,-1,-1,-1,-1,10463,-1
目付き,めつき,メツキ,12756,16266,13258,11364,7639,2876,4170,4014,4667,16460,6377,11052,11750,21702,10747,-1,-1,-1,-1,-1,-1,-1,-1,9360,19952,7060,5736,-1,-1,-1,-1,24063,-1,-1,-1,4601,-1,22024,-1,-1,-1,-1,22500,18341,17721,22505,22583,23557,22595,22604,22610,13872,-1,3664,-1,-1,21715,-1,4228,-1,-1,-1
千九百八十五年,-,-,12757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
デザイナー,デザイナー,デザイナー,12758,6881,7993,4421,7639,1733,4170,4014,4667,4862,8594,11052,4541,8574,5712,3607,6222,-1,3321,5056,4314,3649,-1,-1,13416,-1,-1,9669,18071,16941,7006,10440,10794,10166,4838,-1,4013,13811,16971,3655,3695,19682,6126,6817,4560,6319,6797,10004,6672,6689,6735,4161,19254,19531,4515,-1,3625,5164,13201,4246,6846,6813
女将,おかみ,オカミ,12760,20704,17146,11364,7639,2876,4170,4014,4667,10817,13585,11052,11750,21702,14260,-1,3651,11593,13928,3199,6606,12126,-1,10234,6956,9075,1581,2829,9075,8499,1527,8413,-1,-1,16966,4478,-1,7647,14884,8741,10505,9664,24983,18656,20782,24984,-1,-1,-1,-1,-1,11240,10443,5550,6862,-1,6276,19973,13477,12938,17897,-1
難民,なんみん,ナンミン,12761,10047,7993,11364,7639,2876,4170,4014,1428,10817,13585,11052,7431,8574,10747,6064,10594,-1,5809,-1,7057,6036,-1,6188,13662,22731,-1,14681,22731,21309,-1,-1,8729,7583,6087,-1,-1,14821,21574,-1,-1,15625,12333,11823,9857,12414,12625,14621,12601,12621,12635,11535,12889,8462,7254,4038,14380,7256,-1,8792,6927,8611
所見,しょけん,ショケン,12762,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16685,16086,9021,17645,11191,19482,16241,-1,16669,17782,-1,-1,13639,-1,-1,-1,-1,18416,21892,9604,14353,-1,19160,-1,-1,-1,-1,18559,10834,24571,18582,18710,19976,18706,18719,18719,16619,-1,-1,19693,-1,-1,23733,-1,19161,-1,13622
老齢,ろうれい,ロウレイ,12763,20704,17146,11364,7639,2876,4170,4014,4667,10817,13585,11052,11750,21702,14260,20409,-1,12355,17186,-1,-1,-1,-1,-1,18641,-1,-1,13974,-1,-1,-1,-1,-1,-1,18910,-1,-1,19940,-1,-1,-1,22444,18191,-1,13079,18216,18349,19646,18345,18353,18361,15748,17375,13879,-1,-1,23167,-1,23635,22458,-1,-1
長寿,ちょうじゅ,チョウジュ,12764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9913,-1,12685,8323,-1,15933,12443,-1,12760,13362,19611,-1,10338,19611,18376,-1,-1,18592,18657,13075,21814,-1,15310,-1,17936,-1,7323,10419,11706,7907,10523,10796,13109,10749,10789,10782,11571,6815,13482,16451,-1,16713,11531,-1,9705,16648,15057
解雇,かいこ,カイコ,12765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4371,9841,15648,6544,6211,4359,3822,-1,3923,21677,20432,-1,16372,20432,19150,-1,21706,3323,3587,5222,14078,-1,24015,22142,12032,-1,12121,12945,13827,11333,13018,13226,15128,1384,13212,13223,6625,10919,14222,4454,-1,17446,5972,18020,6081,20959,10151
次官,じかん,ジカン,12766,13446,10802,11364,7639,2876,4170,4014,4667,16460,13585,4109,11750,10632,14260,5151,21209,22164,22635,7452,22533,16860,-1,17304,13418,-1,-1,15280,-1,-1,-1,-1,13071,15092,11706,-1,23504,13199,-1,9239,14020,9307,22657,12467,-1,22661,22739,7192,22749,22761,22766,20261,9481,24751,23159,-1,24352,21659,-1,9287,11166,12614
関税,かんぜい,カンゼイ,12767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8182,-1,-1,10692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8052,-1,-1,-1,-1,-1,-1,5552,19726,-1,14467,19740,19856,21038,19858,19864,19869,12365,6262,14778,-1,-1,-1,10844,-1,12405,7866,6910
水槽,すいそう,スイソウ,12769,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13159,11647,14659,6780,13837,11119,9661,-1,9910,12051,14773,9624,9332,14773,13855,9259,13060,11483,10183,9867,9229,-1,12467,19082,10242,-1,18025,6811,7179,5409,6983,7411,5974,7307,7345,7371,6233,16207,13756,11306,-1,11442,10320,11726,12189,18665,7965
きちっと,きちっと,キチット,12771,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24970,-1,-1,24007,-1,-1,-1,-1,-1,-1,-1,-1,16480,15436,-1,-1,-1,-1,6759,14104,-1,-1,-1,14177,8115,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9850,4469
優雅,ゆうが,ユウガ,12772,13446,10802,11364,7639,2876,4170,4014,2712,16460,8594,6998,11750,10632,14260,19373,10084,6405,7710,6968,7582,6567,-1,6730,5283,11569,15143,3554,11569,10851,14548,5198,9574,10550,9575,8005,-1,5142,8264,10082,20685,12363,15531,-1,11571,15583,15738,17328,2435,15752,15750,8584,11480,3620,7735,-1,4798,12770,3970,18570,6355,12842
九十九年,-,-,12773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
入会,にゅうかい,ニュウカイ,12775,16266,17146,7212,7639,2876,4170,4014,4667,10817,13585,11052,7431,21702,10747,6956,19691,24496,2424,16062,14539,11488,-1,11786,21774,-1,8651,16113,-1,-1,8316,-1,13122,14619,6545,16137,22677,-1,-1,12342,-1,16053,8166,16546,5478,8306,8657,11398,8583,8633,8635,3849,20609,19720,14643,-1,21691,9352,18823,8685,8046,13549
人間性,にんげんせい,ニンゲンセイ,12781,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22035,4831,6997,18700,12317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15578,-1,-1,-1,17871,-1,13432,19065,12526,-1,15726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13910,-1,12747,-1,-1,-1,-1,-1,3484,6205
取り引きする,-,-,12782,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
走り出す,はしりだす,ハシリダス,12784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16228,-1,-1,23696,14052,-1,-1,-1,4478,-1,-1,-1,-1,-1,-1,3794,-1,-1,-1,9132,-1,4444,12893,13873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14529,-1,-1,-1,-1,-1,18710,-1
トヤマ,トヤマ,トヤマ,12786,3322,2572,7212,7639,2876,4170,4014,1168,2620,8594,2059,7431,2238,7428,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8689,8701,7836,8819,9158,3637,9084,9125,9129,5812,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
摩擦,まさつ,マサツ,12788,16266,17146,11364,7639,1733,4170,4014,4667,8262,13585,11052,11750,14238,14260,8584,23992,8087,9366,-1,19080,14315,-1,14696,15315,19310,15116,9606,19310,18097,14523,8356,15489,16813,9034,2561,-1,18291,23312,24062,-1,5241,3127,2570,4706,3451,4264,719,4113,3944,4180,9567,5796,14339,5867,-1,9899,12399,5626,12024,8953,8334
四方,しほう,シホウ,12789,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8760,13181,1141,14026,17344,14873,13471,-1,13820,3677,8464,-1,2460,8464,7923,-1,10195,12554,13254,14698,12893,-1,3800,15317,11954,-1,2611,7829,16520,5166,7977,8346,11146,8259,8313,8315,19395,2413,4200,15173,-1,4221,17125,5912,11244,-1,16069
選考,せんこう,センコウ,12791,13446,17146,5421,7639,2876,4170,4014,4667,8262,8594,11052,11750,14238,10747,3969,-1,-1,4423,14421,18693,10285,-1,10545,23420,11250,13347,15659,11250,10554,12828,21098,15835,11881,7117,18358,-1,-1,-1,11484,-1,7986,8910,13511,6222,9036,9368,11966,9298,9338,9341,5655,14277,15361,19310,-1,16870,8868,11801,5453,13831,9594
九十五年,-,-,12793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
二十四時間,にじゅうよじかん,ニジュウヨジカン,12794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12292,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
四歳,-,-,12795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
人柄,ひとがら,ヒトガラ,12796,13446,10802,11364,7639,2876,4170,4014,4667,6699,13585,11052,11750,21702,8749,14065,15099,3017,6152,12394,12876,10591,-1,10862,6633,-1,21381,4617,-1,-1,20556,15048,19208,19228,8923,14271,16682,6705,19210,15913,-1,5714,5088,4315,4534,5308,5879,9387,5755,5719,5805,13024,5956,7962,13341,-1,9156,12763,9738,13343,16543,16532
四国,しこく,シコク,12797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2741,11789,6118,11655,11270,21511,-1,-1,-1,8907,-1,-1,8073,-1,-1,22900,22959,17282,21136,6942,11328,1062,9770,23627,10332,-1,3944,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2912,-1,22097,-1,9945,6119,-1,2156,6993,9757
奨励,しょうれい,ショウレイ,12799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4981,-1,5596,9067,-1,-1,20035,-1,20576,20210,-1,12097,14603,-1,-1,11635,-1,19617,20729,6961,-1,-1,22983,-1,-1,-1,11075,12173,11811,9840,12255,12472,14500,12448,12468,12478,9262,9100,22905,-1,-1,18333,13804,22704,5284,19872,13923
東部,とうぶ,トウブ,12801,8967,7993,11364,4754,2876,4170,2391,4667,10817,8594,4109,11750,6269,14260,1579,23367,13985,7645,-1,8851,7551,-1,7736,11676,13223,-1,8584,13223,12393,-1,-1,10419,10418,9533,-1,7288,11979,-1,7536,-1,1418,8065,6531,7813,8208,8566,6126,8485,8538,8537,13755,928,6019,9203,-1,12596,9836,-1,1888,10300,10075
就学,しゅうがく,シュウガク,12802,20704,17146,11364,7639,2876,4170,4014,4667,10817,13585,11052,11750,14238,21622,14691,-1,-1,11590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12554,-1,-1,-1,-1,-1,-1,-1,6590,3538,-1,6769,7214,10287,7099,7134,7166,11289,19598,-1,-1,-1,-1,21034,-1,16328,12294,16440
諸島,しょとう,ショトウ,12804,13446,13258,11364,7639,1733,4170,4014,4667,10817,13585,11052,5541,14238,10747,1371,12218,14245,7599,-1,13064,9766,-1,10019,12895,4664,-1,9810,4664,4361,-1,-1,7467,7529,11599,-1,-1,-1,-1,-1,-1,2386,6219,5088,6135,6409,6879,5891,6753,6776,6820,8556,742,17416,13531,4109,8410,8149,-1,2291,21352,5234
精度,せいど,セイド,12805,20704,17146,11364,7639,2876,4170,4014,4667,10817,13585,11052,11750,14238,21622,5401,15763,-1,4262,14616,19974,15332,-1,15731,23540,8895,23039,18093,8895,8331,22163,11677,15361,16328,6161,13368,-1,-1,10769,11129,-1,19501,576,310,13209,1316,469,7952,2663,1978,2661,7083,17664,5152,20521,-1,12076,6980,8579,7023,6905,4845
清算,せいさん,セイサン,12806,13446,17146,5421,7639,2876,4170,4014,4667,16460,5138,11052,11750,21702,8749,11731,21691,10713,10412,17450,18167,15044,-1,15436,19330,-1,-1,14627,-1,23744,-1,10313,10598,11443,10759,22756,-1,21230,22578,16458,-1,9407,13865,-1,12322,941,14110,15903,14096,14113,14120,10702,9411,15795,18528,-1,21783,15537,12623,12299,-1,17526
マイケル,マイケル,マイケル,12808,4649,9191,1743,7639,2876,4170,4014,4667,2308,6377,11052,11750,4277,5172,2954,19977,-1,-1,6906,1154,-1,-1,-1,20407,-1,-1,18384,17289,16201,4820,-1,929,1100,5078,-1,218,22661,21669,-1,5974,-1,17088,17620,13734,17118,17269,18676,17260,17268,17279,5448,-1,-1,1228,-1,11510,3972,-1,3101,6213,9552
地球上,ちきゅうじょう,チキュウジョウ,12811,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9561,9032,-1,22632,8831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19303,-1,-1,-1,-1,-1,11547,10648,12561,-1,9919,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8390,-1,7487,-1,-1,-1,-1,-1,6103,-1
定款,ていかん,テイカン,12812,20704,25005,7212,7639,2876,4170,4014,4667,16460,8594,11052,11750,14238,21622,23402,-1,-1,8149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8616,24066,-1,-1,-1,-1,-1,-1,-1,-1,-1
直様,じきさま,ジキサマ,12813,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21971,14662,-1,-1,-1,1659,18813,-1,18054,19202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21279,12377,24748,21288,21381,22461,21391,21394,21406,17428,-1,2120,-1,-1,-1,-1,3042,-1,-1,-1
結び付き,むすびつき,ムスビツキ,12815,20704,25005,7212,7639,2876,2405,4014,4667,16460,13585,11052,11750,14238,21622,-1,-1,-1,16819,-1,-1,-1,-1,22146,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15679,-1,-1,-1,-1,-1,-1,5790,3567,10348,5988,6495,4359,6363,6375,6435,23969,-1,17653,-1,-1,-1,-1,19002,-1,-1,-1
汲む,くむ,クム,12816,8967,7993,11364,4754,2876,4170,4014,4667,10817,8594,4109,7431,14238,6427,14419,5056,-1,11276,-1,6653,13514,1886,13863,6906,13723,12872,8212,19521,18297,12378,7436,-1,-1,-1,12937,-1,7855,15313,3983,1221,6127,6148,11465,4299,6339,6817,4383,2175,6710,6754,10515,8486,5118,6925,-1,8521,-1,4253,11424,14860,12231
俯く,うつむく,ウツムク,12818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21890,1249,22478,7324,-1,15521,2422,-1,-1,14913,2486,-1,-1,-1,7007,-1,2744,22070,20971,1169,23300,18332,17777,13923,18357,18487,19773,18481,18494,18498,20363,18131,2102,-1,-1,3267,-1,1229,-1,-1,-1
