word,JPDB_rank,CEJC_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MIGAKU_NOVELS,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,KOKUGOJITEN,MONODICTS,NAROU,NETFLIX,NIER,NOVELS,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
ハインケル,16063,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20320,-1,-1,20320,19045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112176
フェイト,16064,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10937,-1,-1,-1,10517,-1,-1,-1,-1,21677,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,91802
マッコイ,16065,-1,-1,-1,-1,-1,-1,21432,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17602,19028,-1,16200,-1,-1,-1,-1,-1,-1,-1,21910,-1,-1,-1,-1
ヴォルフガング,16066,-1,16405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,106727
アストリア,16067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,107723
ジェローム,16068,-1,19981,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7679,10479,-1,5383,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26938
エルヴィン,16069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4388,4101,-1,-1,-1,14186,-1,10875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43371
テト,16070,16266,-1,-1,-1,-1,-1,-1,-1,19840,-1,-1,-1,-1,-1,-1,23260,21805,24797,-1,17877,19073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80567
コロネ,16071,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12403,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,59059
ハーケン,16072,-1,-1,23283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15797,19025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ジョイ,16073,-1,12150,-1,-1,-1,20017,-1,9317,11142,-1,-1,-1,-1,-1,-1,20813,19509,-1,-1,4958,4793,-1,6259,-1,-1,-1,-1,-1,9704,-1,-1,-1,-1,10376,23092
スラッグ,16074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3206,14028
レビ,16075,-1,-1,-1,-1,-1,19988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24447,-1,11836
クィーン,16076,-1,-1,-1,-1,-1,-1,-1,17854,12505,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10247,11250,-1,23324,-1,-1,-1,-1,-1,18406,-1,-1,-1,-1,-1,53963
ワンボックス,16077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22551,47786
ダマスカス,16078,-1,20251,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18528,20094,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23157,-1,-1
じっさいに,16079,-1,-1,8831,-1,-1,-1,3236,8849,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8930,-1,-1,-1,1746,1682,5254,23633,16491,-1,9213,-1,-1,-1,-1,3560,-1
タイムズ,16080,-1,5440,-1,-1,-1,18721,-1,9182,7682,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8935,8238,-1,627,-1,-1,-1,-1,-1,9557,-1,-1,-1,14982,22243,14371
ダッチワイフ,16081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
なめこ,16082,20704,-1,24269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18520
ＦＡＸ,16083,13446,-1,-1,-1,2202,-1,-1,13986,13023,-1,-1,15396,-1,-1,15923,22876,21444,-1,-1,12135,14459,-1,-1,18211,-1,-1,-1,-1,14461,-1,20156,-1,19811,12570,21745
ポストカード,16084,-1,-1,-1,-1,-1,9802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12050,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19051
ホッチキス,16085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10422,20915
リサイクルショップ,16086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7836,-1
アゲアゲ,16087,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18612
フリーク,16088,-1,-1,-1,-1,-1,-1,-1,22428,18665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7799,9391,-1,-1,-1,-1,-1,-1,-1,23043,-1,-1,24779,-1,-1,100461
アップグレード,16089,-1,14875,-1,-1,-1,5460,-1,-1,20814,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11592,12707,-1,-1,-1,-1,-1,-1,-1,-1,7718,-1,-1,-1,9587,9791
ドリップ,16090,11455,-1,-1,-1,-1,15977,-1,-1,-1,-1,-1,-1,-1,-1,-1,20763,19462,-1,-1,23940,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20343,-1,-1,22476
レッドゾーン,16091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ロマンスグレー,16092,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ポジショニング,16093,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32290
なまいき,16094,-1,-1,3204,3102,-1,19194,4650,3897,-1,-1,-1,8201,-1,-1,-1,-1,-1,-1,5448,10538,11280,1503,-1,7609,3614,20009,17490,-1,4089,-1,-1,-1,-1,16561,16303
モルタル,16095,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16681,-1,-1,-1,-1,-1,-1,-1,-1,19686
こどう,16096,11455,-1,7192,5114,22498,18691,6530,7280,8372,-1,8585,6673,5408,2839,4644,5408,5049,2741,2740,5831,6283,2151,-1,8536,5867,23569,21834,5376,7573,-1,3573,1922,23941,3052,15500
レッドカード,16097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
まぜこぜ,16098,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24859,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71646
にっちもさっちもいかない,16099,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
しがたい,16100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ヘスティア,16101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ミュリエル,16102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ドビー,16103,-1,-1,-1,-1,-1,-1,-1,-1,17641,-1,18113,-1,-1,-1,-1,-1,-1,-1,-1,15108,17317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81062
ジュリアーノ,16104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,72384
セキレイ,16106,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19115,-1,-1,-1,-1,-1,-1,-1,-1,-1
フリット,16107,13446,-1,-1,-1,-1,-1,-1,-1,11847,-1,12148,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74993
エンター,16108,4252,22696,12762,-1,-1,14229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23764,-1,22022,31792
メルセデス,16109,-1,8198,-1,-1,-1,14403,-1,23084,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10721,13123,-1,1564,-1,-1,-1,-1,-1,23705,-1,-1,-1,23544,-1,41494
ルーベンス,16110,-1,24040,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21594,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70610
ジャスティン,16111,-1,16246,-1,-1,-1,-1,13932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6289,5454,-1,2941,-1,-1,-1,-1,-1,-1,-1,18519,-1,-1,-1,21443
アンチテーゼ,16112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20411,49800
ザイル,16113,16266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20182,-1,-1,-1,-1,-1,14117,-1,-1,-1,-1,-1,21697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77321
ひだまり,16114,20704,-1,-1,-1,-1,23923,-1,-1,-1,-1,-1,-1,-1,7624,21548,-1,-1,7336,20402,-1,-1,24202,-1,-1,-1,-1,-1,20565,-1,-1,-1,16218,-1,-1,61841
きょうび,16115,-1,-1,-1,21364,-1,-1,-1,-1,-1,-1,-1,-1,-1,20003,-1,-1,24942,19226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22141,-1,-1,61801
いまなお,16117,-1,-1,-1,17239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24491,-1,-1,-1,-1,20245,22111,-1,-1,-1,-1,-1,-1,-1,-1,23018,-1
ブルータス,16118,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22766,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68917
バーベル,16120,-1,-1,-1,-1,-1,-1,-1,-1,20391,-1,-1,-1,-1,-1,-1,-1,-1,18234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,58548
セロハンテープ,16122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
やがら,16123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23878,-1,-1,-1,-1,-1,-1,-1,-1,18952,-1,-1,-1,-1,-1,-1,-1,-1,168038
ワンタッチ,16124,-1,-1,-1,-1,-1,20079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22536,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8487,17007
トタン,16125,20704,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19717,-1,-1,15054,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32834
プッツン,16126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20754,19454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63136
フェミニン,16127,-1,-1,-1,-1,-1,-1,-1,-1,-1,11480,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22713,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46339
ばえる,16128,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
うなぎのぼり,16129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21627,-1,-1,-1,20790,-1,-1,-1,-1,-1,-1,-1,-1,-1,18365,-1,-1,-1,22201,-1,-1,82094
すいま,16130,-1,-1,-1,19618,-1,19833,24365,-1,-1,-1,-1,22407,17638,-1,16927,17638,16533,24730,14079,-1,-1,9025,-1,23788,13042,-1,-1,13370,-1,-1,19387,9052,-1,-1,38671
ラヴィ,16131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66064
ミルカ,16132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52515
アバロン,16133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,127471
ラフォレット,16134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
トリノ,16135,-1,8717,-1,-1,-1,24573,-1,-1,-1,-1,-1,-1,-1,-1,-1,13150,12325,-1,8886,-1,-1,-1,9323,-1,-1,-1,-1,-1,-1,-1,-1,-1,8383,17022,41118
コング,16136,13446,12077,-1,-1,-1,23506,-1,-1,-1,-1,-1,-1,-1,-1,-1,18623,17456,10908,-1,17029,18901,-1,9017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22605
ガリオン,16137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2838,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,177039
マクミラン,16138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,110556
ホブ,16139,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111902
フランケン,16140,-1,15984,-1,-1,-1,-1,13938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37958
おとっつぁん,16141,-1,-1,18346,-1,-1,-1,15484,-1,-1,-1,-1,18979,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20271,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ドアマン,16142,-1,-1,-1,-1,-1,-1,-1,22497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23371,-1,-1,-1,-1,-1,-1,-1,-1,23118,-1,-1,-1,-1,18063,60522
コンツェルン,16143,-1,-1,20262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17782,24032,-1,-1,-1,-1,-1,-1,-1,105666
ラスク,16144,16266,-1,-1,-1,-1,-1,-1,-1,23859,-1,-1,-1,-1,-1,-1,-1,-1,18856,-1,18386,19184,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23713
スパーリング,16146,20704,-1,19770,-1,-1,-1,-1,-1,21201,-1,-1,-1,-1,-1,-1,24250,22738,20244,-1,-1,22086,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60737
おとしいれる,16147,-1,-1,8431,-1,22628,18519,-1,7092,6088,3118,6243,22104,7540,20047,12110,7540,7055,19270,16891,-1,-1,23543,-1,23425,9551,20171,16736,8526,7375,-1,11703,11551,16960,13130,108192
ペルシャ,16148,13446,11789,-1,19784,18211,21884,-1,-1,-1,-1,-1,24619,-1,-1,13417,-1,-1,-1,-1,7273,8039,-1,17627,-1,-1,7512,21147,-1,-1,-1,22267,-1,16382,-1,16792
パーテーション,16149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24962
イデオロギー,16150,-1,11843,-1,-1,15307,18344,-1,-1,-1,-1,-1,21112,-1,-1,16407,-1,-1,-1,-1,-1,-1,-1,23030,22637,-1,17002,22809,-1,-1,-1,19372,-1,16241,-1,23197
ヴィジョン,16151,-1,-1,16925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14092,13214,-1,-1,23363,20641,-1,16108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,65071
かや,16153,16266,-1,20825,3860,-1,24590,14531,19875,21106,-1,21672,15229,12048,16703,8139,-1,24497,23105,20586,21207,23540,3136,-1,6347,-1,3963,6327,14172,20431,-1,14717,13747,14480,16045,24041
なまける,16154,10047,-1,21755,-1,-1,19085,18455,15007,13126,4523,13467,18700,19150,15507,13415,19150,17945,14899,18870,-1,-1,16902,-1,14773,18613,12918,12162,18136,15552,-1,23786,13000,-1,16618,87931
ブイヨン,16156,-1,-1,-1,-1,-1,-1,-1,-1,24235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53970
きょときょと,16157,-1,-1,-1,-1,-1,-1,-1,-1,-1,7238,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24878
かんぱ,16159,16266,-1,12644,7071,-1,19322,7642,22328,-1,-1,-1,18095,23107,-1,13423,23107,21659,-1,13940,-1,-1,-1,-1,18784,-1,-1,-1,7569,22946,-1,20358,10075,-1,-1,85394
ずしっ,16160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,74833
こうら,16161,-1,-1,16975,13048,-1,-1,-1,21812,17989,-1,18473,23921,12440,24440,14662,12440,11668,23493,-1,20451,22046,16575,-1,-1,21623,24679,19416,7502,22412,5528,22468,20181,22742,14317,42186
コウラ,16162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
よきにはからえ,16163,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
むくっと,16164,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
にべ,16165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19263,-1,-1,11567,-1,-1,-1,20439,-1,-1,-1,-1,-1,-1,21992,21222,16201,-1,-1,22641,14857,-1,-1,171076
イエスマン,16166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49610
くらいつく,16167,20704,-1,16304,-1,-1,-1,-1,18653,15560,5210,15965,-1,9264,17482,19456,9264,8680,16794,16023,-1,-1,14586,-1,-1,12007,-1,-1,7181,19211,-1,21440,8813,-1,-1,160359
スタンドプレー,16168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
つつましやか,16169,-1,-1,-1,-1,-1,-1,-1,-1,-1,5256,-1,-1,-1,-1,16742,-1,-1,-1,17643,-1,-1,23691,-1,23178,-1,-1,-1,18582,-1,-1,-1,11326,-1,-1,123962
セレスト,16170,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ユリス,16171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ナンナ,16172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14508,-1,-1,-1,-1,-1,-1,-1,-1,-1,181021
ヘンリック,16173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19356,22804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,96606
ロータス,16174,-1,12292,-1,-1,-1,-1,-1,16931,23011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18101,16069,-1,4601,-1,-1,-1,-1,24920,17461,-1,-1,-1,18620,18213,31137
マルティージョ,16175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ばぁば,16176,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
カーバンクル,16177,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22781,-1,-1,-1,-1,-1,-1,38411
エルンスト,16178,-1,9714,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1501,-1,-1,-1,-1,-1,-1,5397,-1,-1,-1,-1,58857
シューティングスター,16179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
エルドラド,16180,-1,-1,18494,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
カキフライ,16181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36682
ひとびと,16182,7460,747,1260,188,580,811,1870,732,824,-1,855,545,1157,3225,549,1157,1073,3112,2095,525,549,-1,22782,506,1583,665,580,1049,762,2364,24860,1918,1188,1592,161587
ミッドナイト,16183,5687,15645,21892,-1,-1,-1,-1,-1,20912,-1,-1,-1,-1,-1,-1,10250,9611,-1,-1,15664,19164,-1,4110,-1,-1,-1,-1,-1,-1,8875,-1,-1,11224,-1,65412
おみず,16184,-1,-1,6900,-1,-1,-1,5238,8502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9286,-1,-1,-1,-1,-1,6718,-1,-1,-1,8866,-1,-1,-1,-1,12490,-1
マウンテンバイク,16185,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21848,-1,-1,-1,-1,-1,-1,-1,-1,-1,22021,10156,-1
いいかた,16186,-1,-1,1923,-1,3759,5726,1655,2578,-1,-1,-1,2487,-1,-1,-1,-1,-1,-1,1647,-1,-1,2047,-1,2473,2007,1033,595,-1,2737,-1,-1,-1,21247,1251,2004
サークレット,16187,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23265,-1,-1,-1,-1,-1,-1,-1
うちあける,16188,3170,-1,7988,-1,10450,9089,5797,5755,5005,1134,5130,17096,5739,5092,2602,18430,17277,16342,5239,-1,-1,8748,-1,3653,10326,16810,17017,4143,5997,5567,4697,3480,17385,-1,139423
リカバー,16189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24668,30983
