word,hiragana,katakana,BCCWJ_LUW_rank,cejc_combined_rank,cejc_small_talk_rank,cejc_consultation_rank,cejc_meeting_rank,cejc_class_rank,cejc_outdoors_rank,cejc_school_rank,cejc_transportation_rank,cejc_public_commercial_rank,cejc_home_rank,cejc_indoors_rank,cejc_workplace_rank,cejc_male_rank,cejc_female_rank,ADNO,ANIME_JDRAMA,AOZORA_BUNKO,BCCWJ_SUW,CC100,CHRISKEMPSON,DAVE_DOEBRICK,DD2_MIGAKU_NETFLIX,DD2_MORPHMAN_NETFLIX,DD2_MORPHMAN_NOVELS,DD2_MORPHMAN_SHONEN,DD2_MORPHMAN_SOL,DD2_YOMICHAN_NOVELS,DD2_YOMICHAN_SHONEN,DD2_YOMICHAN_SHONEN_STARS,DD2_YOMICHAN_SOL,DD2_YOMICHAN_VN,HERMITDAVE_2016,HERMITDAVE_2018,HINGSTON,H_FREQ,ILYASEMENOV,INNOCENT_RANKED,JITEN_ANIME,JITEN_AUDIO,JITEN_DRAMA,JITEN_GLOBAL,JITEN_MANGA,JITEN_MOVIE,JITEN_NON_FICTION,JITEN_NOVEL,JITEN_VIDEO_GAME,JITEN_VISUAL_NOVEL,JITEN_WEB_NOVEL,JLAB,JPDB,MALTESAA_CSJ,MALTESAA_CSJ_DOKWA_GAKKAI,MALTESAA_CSJ_DOKWA_MOGI,MALTESAA_CSJ_DOKWA_ROUDOKU,MALTESAA_CSJ_DOKWA_SAIRO,MALTESAA_CSJ_DOKWA_SONOTA,MALTESAA_CSJ_TAIKA_JIYU,MALTESAA_CSJ_TAIKA_KADAI,MALTESAA_CSJ_TAIKA_MOGI,MALTESAA_NWJC,NAROU,NETFLIX,NIER,NOVELS,RSPEER,VN_FREQ,WIKIPEDIA_V2,YOUTUBE_FREQ,YOUTUBE_FREQ_V3
営業時間,えいぎょうじかん,エイギョウジカン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
食い込む,くいこむ,クイコム,2,3,2,4,3,4,5,3,3,2,2,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,1,3,2,3,2,3,1,1,1,4,1,3,2,3,2,3,2,2,2,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,1,4,1,2,2
ゴルフ場,ゴルフじょう,ゴルフジョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2
集中的,しゅうちゅうてき,シュウチュウテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,2,1,1,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
実物,じつぶつ,ジツブツ,2,3,3,3,3,4,4,4,3,3,3,3,2,2,3,2,2,3,3,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3,3,1,2,2,1,3,3,3,2,3,3,3,3,2,2,1,3,3,2,3,3,3,4,3,3,3,3,2,3,2,3,3,2,3,3
次郎,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,2,3,3,1,2,4,2,2,3,2,2,3,2,1,1,3,2,2,3,2,3,2,2,3,3,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,4,3,1,3,2,1
千九百九十八,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
属性,ぞくせい,ゾクセイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,1,2,2,2,2,3,3,2,3,3,3,3,1,1,3,2,2,2,3,1,1,3,2,1,3,3,3,3,3,2,1,5,5,2,4,4,5,4,4,4,4,5,2,1,3,4,3,3,3,3
突き刺さる,つきささる,ツキササル,2,2,2,3,3,4,4,3,3,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,3,2,2,2,3,1,1,1,4,1,3,2,1,2,3,2,2,2,4,2,4,4,2,2,1,1,1,1,1,1,1,1,1,2,4,2,1,4,1,4,1,2,2
東京大学,とうきょうだいがく,トウキョウダイガク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,1
荷,に,ニ,2,2,2,2,3,4,3,3,3,3,2,2,2,2,2,2,3,4,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,5,3,3,5,2,2,3,2,5,2,3,2,2,3,5,2,2,2,2,2,2,2,2,2,2,3,3,5,3,2,3,2,2,5
二千六年,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
日米,にちべい,ニチベイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,4,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,3,1,1,1,1,1,1,3,2,3,3,2,2,2,2,2,3,1,1,1,2,1,1,1,1,3
乳癌,にゅうがん,ニュウガン,2,3,3,2,3,4,3,4,3,4,2,2,2,2,3,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
暢気,のんき,ノンキ,2,2,2,3,3,4,3,3,3,2,2,3,3,2,3,1,3,3,2,2,2,2,3,3,2,4,3,4,4,4,3,2,2,2,2,2,1,3,3,1,4,2,2,4,2,2,3,2,2,3,4,2,2,3,2,2,2,2,2,2,2,3,2,1,2,1,4,1,2,1
百貨店,ひゃっかてん,ヒャッカテン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,2
本国,ほんごく,ホンゴク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,2,2,2,2,2,2,1,3,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,2,1,2,2,2,2,2,2,2,2,3,2,1,3,2,2,3,3,2
ぽちっ,ぽちっ,ポチッ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
民主化,みんしゅか,ミンシュカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
利便性,りべんせい,リベンセイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
アイルランド,アイルランド,アイルランド,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3,3,1,3,1,1,2,1,1,2,1,1,1,1,3,3,3,1,4,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,3,2,3,3,2,3,3,3,2,1,3,3,2,3,1,4,2,2
アリバイ,アリバイ,アリバイ,2,2,2,2,3,4,3,3,3,3,2,2,2,3,2,1,4,1,2,2,4,3,3,1,4,1,1,3,2,2,1,2,4,4,1,1,1,3,2,1,3,2,2,3,1,2,2,2,1,2,4,1,1,1,1,1,1,1,1,1,2,2,3,1,3,2,2,1,2,1
渦巻く,うずまく,ウズマク,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,4,2,3,2,3,2,3,1,1,1,3,1,3,2,1,2,3,2,2,3,4,3,3,4,2,2,2,2,2,4,2,2,2,2,2,2,3,2,1,3,1,4,1,2,2
浮気する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
書き出す,かきだす,カキダス,2,3,2,2,4,4,3,4,3,2,2,2,3,3,2,1,1,1,1,3,1,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,2,2,1,2,3,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,3,2,1,2,1,3,3
過激,かげき,カゲキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,1,2,2,1,3,3,3,2,2,3,3,3,3,3,1,2,2,3,2,2,2,2,2,2,3,3,3,1,3,3,3,3,3,3
婚姻,こんいん,コンイン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,3,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,4,2,2,2,3,3,3,1,3,2,3,3,2,2
三十三年,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
上演する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
にこにこする,にこにこする,ニコニコスル,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
窓際,まどぎわ,マドギワ,2,2,2,2,3,4,3,3,4,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,3,1,2,4,1,2,2,2,2,2,2,2,1,3,1,1,2,3,2,2,2,3,1,3,2,2,1,2,1,2,2,2,4,2,2,2,2,3,2,1,3,2,3,1,1,1
味覚,みかく,ミカク,2,3,3,2,3,4,4,3,3,2,3,4,2,2,3,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,3,3,2,1,3,2,3,3,3,2,3,3,3,3,3,2,1,2,2,3,2,2,2
止む無い,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,2,1,1,1
わりに,わりに,ワリニ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,4,3,1,3,3,3,3,3,3,3,3,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ウェイト,ウェイト,ウェイト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,3,2,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
片付く,かたづく,カタヅク,2,3,3,3,3,4,3,3,3,3,3,3,2,2,3,1,2,1,2,2,2,2,2,3,2,3,3,1,2,2,2,3,1,1,1,3,1,2,2,4,3,3,3,2,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,3,1,2,2
空想,くうそう,クウソウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,2,3,3,3,3,2,3,4,2,2,3,2,3,3,2,3,1,3,2,1,2,2,2,2,4,3,2,2,2,2,1,3,2,3,3,3,2,3,3,3,2,2,3,1,3,2,3,2,2,2
個,こ,コ,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,4,2,4,5,5,5,4,5,4,5,5,4,5,4,5,4,4,5,4,4,5,5
心当たり,こころあたり,ココロアタリ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,4,1,2,3,4,3,3,3,3,3,3,3,3,3,3,4,4,4,2,3,1,2,3,4,4,4,3,4,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,4,3,3,3,3,4,1,1,2
小道,こみち,コミチ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,3,1,1,3,1,1,1,2,2,2,2,1,1,3,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,1,2,1,2,1,1,1
ごろごろ,ごろごろ,ゴロゴロ,2,3,3,4,3,4,3,3,4,4,3,4,3,3,3,1,2,1,3,2,2,1,1,2,2,3,3,3,2,2,2,3,1,1,2,3,1,3,2,1,2,2,2,2,2,3,2,3,2,2,1,2,2,3,2,2,3,2,2,2,3,3,1,1,2,1,4,1,1,1
ゴールド,ゴールド,ゴールド,2,4,4,3,3,4,3,3,3,4,2,3,2,4,3,4,3,1,3,4,2,3,3,1,2,1,1,2,4,4,2,2,3,3,3,3,4,2,2,1,2,2,2,2,2,2,4,1,2,4,4,2,3,3,2,2,2,2,2,2,4,3,3,3,2,3,2,4,4,4
ジャム,ジャム,ジャム,2,4,4,4,3,4,4,3,3,3,4,4,2,3,4,2,3,1,3,3,2,3,3,1,2,1,1,2,3,3,3,3,2,2,2,1,3,2,2,3,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,2,2,2,2,2,3,3,3,1,2,3,3,2,3,3
生活習慣病,せいかつしゅうかんびょう,セイカツシュウカンビョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
生死,せいし,セイシ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,1,2,2,3,3,3,3,3,2,3,3,3,2,2,3,3,2,2,1,2,3,1,3,3,3,3,3,3,3,2,3,3,1,1,1,2,1,1,1,1,1,1,2,3,3,3,3,2,3,2,1,2
損ねる,そこねる,ソコネル,2,2,3,2,3,4,3,3,3,3,3,2,2,2,3,1,3,1,2,2,2,3,3,3,2,3,3,3,3,3,3,3,1,1,1,3,1,2,3,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,1,3,2,2,2
中心的,ちゅうしんてき,チュウシンテキ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
通勤,つうきん,ツウキン,2,4,4,3,3,4,4,3,3,4,4,3,3,3,4,3,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,3,2,2,1,1,3,2,2,2,3,2,1,2,1,2,1,4,2,4,3,4,3,4,3,3,4,2,2,1,2,3,2,3,3,4
二十時,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
二メートル,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ビニール,ビニール,ビニール,2,4,4,4,3,4,3,3,4,3,4,5,2,3,4,2,2,1,3,3,2,2,2,1,3,1,1,3,1,2,2,2,2,2,3,3,1,3,1,1,2,2,2,2,1,2,1,2,1,2,3,3,2,4,3,3,3,3,3,3,3,2,2,1,3,2,3,2,3,3
付加する,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ブラシ,ブラシ,ブラシ,2,3,3,4,3,4,3,3,4,3,3,3,3,3,3,2,1,1,3,3,1,2,3,1,2,1,1,3,2,2,2,2,3,3,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,3,2,4,4
物作り,ものづくり,モノヅクリ,2,2,2,4,3,4,3,3,3,2,3,2,3,2,3,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,2,3,3,5,3,2,1,1,1,1,1,1,2,3
両目,りょうめ,リョウメ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,1,3,2,2,3,2,1,2,1,2,2,2,2,2,2,2,2,3,1,3,3,1,3,1,1,2
旅行者,りょこうしゃ,リョコウシャ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2
癒し,いやし,イヤシ,2,3,2,4,3,4,3,3,3,3,2,2,4,2,3,2,1,1,2,3,1,1,2,3,1,2,2,1,2,2,1,2,3,2,3,1,1,1,1,1,1,2,2,1,2,2,3,2,2,1,2,3,2,3,3,3,2,3,3,3,4,3,1,1,2,3,3,1,1,3
各地域,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
株券,かぶけん,カブケン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1
利き目,ききめ,キキメ,2,3,3,3,3,4,3,3,3,2,4,3,2,3,3,1,1,1,2,3,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1
位,くらい,クライ,2,5,5,4,4,4,3,4,3,4,5,5,4,5,4,5,4,5,5,5,4,5,5,5,4,5,4,5,5,5,4,4,4,4,5,4,1,4,4,5,3,3,4,3,4,3,3,3,3,2,5,4,4,4,4,4,4,4,5,4,5,4,5,3,4,5,4,5,5,5
現況,げんきょう,ゲンキョウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,1
宛ら,さながら,サナガラ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,2,1,2,2,2,3,2,2,4,2,2,2,3,1,1,2,2,1,3,2,1,2,3,2,2,3,3,2,3,3,2,4,2,1,2,2,2,2,2,2,2,2,3,2,3,3,2,3,1,2,1
三十九年,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
社会生活,しゃかいせいかつ,シャカイセイカツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
十三歳,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
循環,じゅんかん,ジュンカン,2,3,3,3,3,4,3,3,4,3,3,4,3,3,3,4,2,3,4,3,2,2,3,3,2,2,2,3,2,2,2,2,2,2,3,3,1,2,2,3,2,2,2,2,3,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,4,2,3
上述,じょうじゅつ,ジョウジュツ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1
盛大,せいだい,セイダイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,1,3,3,1,3,3,3,3,2,4,3,4,3,3,1,2,2,3,2,2,2,2,2,2,2,4,3,1,3,2,4,2,2,2
待遇,たいぐう,タイグウ,2,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,2,4,3,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,1,2,2,1,3,2,2,2,3,3,2,2,3,2,1,4,4,3,4,5,3,4,4,4,3,3,2,1,2,3,2,2,2,2
ちょいと,ちょいと,チョイト,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,3,3,3,1,1,1,1,1,4,4,3,3,2,2,2,1,1,3,3,1,3,3,3,4,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,2,2
定形外,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
土間,どま,ドマ,2,2,2,2,3,4,3,3,3,2,3,2,2,2,2,1,1,4,2,2,1,1,1,1,3,1,2,3,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,1,1,1,1
七十六年,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ぱちんこ,ぱちんこ,パチンコ,2,3,4,2,3,4,3,3,3,4,3,3,2,4,3,1,1,1,3,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,3,3,4,4,3,4,1,1,1,1,1,2,1,1,1
皮膚科,ひふか,ヒフカ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
不可解,ふかかい,フカカイ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,3,2,2,3,2,2,2,3,3,3,2,2,1,3,2,1,2,3,2,2,2,3,3,3,4,2,1,1,2,1,1,1,1,1,1,1,2,3,2,3,3,2,3,2,2,2
本性,ほんしょう,ホンショウ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,1,2,3,1,3,3,3,3,4,3,3,3,2,3,1,2,2,1,2,2,2,4,2,2,2,3,3,1,3,2,3,2,2,2
見掛け,みかけ,ミカケ,2,3,2,3,3,4,3,3,3,2,3,3,3,2,3,1,1,1,2,2,1,1,1,3,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,4,3,3,3,3,2,3,1,1,1,2,3,1,1,1
宮城県,みやぎけん,ミヤギケン,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
零二,-,-,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
碌な,ろくな,ロクナ,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,1,3,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,3,3,4,4,3,3,4,2,3,3,3,2,3,4,2,2,3,2,2,3,2,2,2,2,3,2,1,2,2,3,1,2,2
鯵,あじ,アジ,2,4,4,3,3,4,3,3,3,4,4,5,3,3,4,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,3,2,4,3,3,3,3,3,5,3,2,2,1,1,2,2,1,1,2
碑,いしぶみ,イシブミ,2,2,2,3,3,4,3,3,3,2,3,2,3,2,3,4,1,3,3,2,1,1,2,2,2,3,3,3,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,3,5,2,2,2,2,2,3,2,1,1,2,2,4,4,2,2
